DAY,CENTERLAT,CENTERLON,FCOUNT
1987-05-28,45.4,-73.5,2
1987-05-29,45.4,-73.5,2
1987-05-30,45.4,-73.5,1
1987-06-08,45.4,-73.5,2
1987-06-16,45.4,-73.5,1
1987-06-28,45.4,-73.5,4
1987-07-11,45.4,-73.5,16
1987-07-13,45.4,-73.5,2
1987-07-14,45.4,-73.5,8
1987-07-18,45.4,-73.5,9
1987-07-24,45.4,-73.5,2
1987-07-26,45.4,-73.5,9
1987-08-19,45.4,-73.5,2
1987-08-20,45.4,-73.5,4
1987-08-22,45.4,-73.5,1
1988-05-21,45.4,-73.5,1
1988-05-31,45.4,-73.5,1
1988-06-20,45.4,-73.5,1
1988-06-23,45.4,-73.5,12
1988-06-25,45.4,-73.5,4
1988-07-30,45.4,-73.5,1
1988-08-03,45.4,-73.5,19
1988-08-05,45.4,-73.5,4
1988-08-06,45.4,-73.5,1
1988-08-13,45.4,-73.5,10
1988-08-25,45.4,-73.5,1
1988-08-28,45.4,-73.5,5
1988-09-18,45.4,-73.5,2
1989-03-28,45.4,-73.5,1
1989-07-27,45.4,-73.5,1
1989-08-06,45.4,-73.5,5
1989-08-21,45.4,-73.5,8
1989-10-16,45.4,-73.5,2
1990-06-18,45.4,-73.5,16
1990-06-24,45.4,-73.5,1
1990-08-27,45.4,-73.5,10
1990-09-29,45.4,-73.5,1
1991-06-12,45.4,-73.5,3
1991-06-27,45.4,-73.5,14
1991-06-28,45.4,-73.5,7
1991-08-01,45.4,-73.5,8
1991-08-05,45.4,-73.5,1
1991-08-09,45.4,-73.5,1
1991-08-27,45.4,-73.5,1
1991-08-30,45.4,-73.5,7
1991-08-31,45.4,-73.5,1
1992-05-13,45.4,-73.5,4
1992-06-07,45.4,-73.5,1
1992-06-13,45.4,-73.5,1
1992-06-19,45.4,-73.5,1
1992-07-05,45.4,-73.5,3
1992-09-10,45.4,-73.5,4
1993-04-17,45.4,-73.5,1
1993-06-16,45.4,-73.5,1
1993-06-28,45.4,-73.5,3
1993-07-08,45.4,-73.5,1
1993-07-10,45.4,-73.5,1
1993-07-20,45.4,-73.5,1
1993-07-21,45.4,-73.5,1
1993-07-27,45.4,-73.5,3
1993-07-29,45.4,-73.5,36
1993-08-10,45.4,-73.5,2
1993-08-11,45.4,-73.5,1
1993-08-12,45.4,-73.5,2
1993-08-24,45.4,-73.5,5
1993-08-28,45.4,-73.5,1
1993-08-31,45.4,-73.5,11
1993-09-03,45.4,-73.5,1
1993-09-10,45.4,-73.5,2
1994-06-17,45.4,-73.5,2
1994-06-19,45.4,-73.5,5
1994-06-29,45.4,-73.5,10
1994-07-02,45.4,-73.5,30
1994-07-09,45.4,-73.5,15
1994-07-16,45.4,-73.5,1
1994-07-18,45.4,-73.5,1
1994-07-19,45.4,-73.5,1
1994-07-21,45.4,-73.5,148
1994-07-22,45.4,-73.5,1
1994-07-23,45.4,-73.5,1
1994-07-26,45.4,-73.5,37
1994-08-13,45.4,-73.5,3
1994-08-20,45.4,-73.5,16
1994-08-21,45.4,-73.5,1
1995-06-18,45.4,-73.5,5
1995-06-30,45.4,-73.5,1
1995-07-01,45.4,-73.5,1
1995-07-06,45.4,-73.5,41
1995-07-07,45.4,-73.5,4
1995-07-29,45.4,-73.5,2
1995-08-12,45.4,-73.5,2
1996-04-30,45.4,-73.5,2
1996-05-19,45.4,-73.5,6
1996-06-04,45.4,-73.5,3
1996-06-11,45.4,-73.5,9
1996-06-13,45.4,-73.5,10
1996-07-08,45.4,-73.5,1
1996-07-14,45.4,-73.5,2
1996-07-15,45.4,-73.5,1
1996-07-16,45.4,-73.5,2
1996-07-23,45.4,-73.5,14
1997-05-15,45.4,-73.5,1
1997-06-22,45.4,-73.5,1
1997-06-25,45.4,-73.5,1
1997-07-03,45.4,-73.5,10
1997-07-15,45.4,-73.5,6
1997-07-16,45.4,-73.5,3
1997-07-17,45.4,-73.5,1
1997-07-28,45.4,-73.5,1
1997-08-02,45.4,-73.5,3
1997-08-16,45.4,-73.5,2
1997-09-30,45.4,-73.5,1
1998-03-30,45.4,-73.5,1
1998-03-31,45.4,-73.5,1
1998-05-31,45.4,-73.5,11
1998-06-24,45.4,-73.5,4
1998-06-29,45.4,-73.5,71
1998-07-09,45.4,-73.5,6
1998-07-10,45.4,-73.5,10
1998-07-16,45.4,-73.5,10
1998-07-17,45.4,-73.5,9
1998-07-20,45.4,-73.5,3
1998-08-15,45.4,-73.5,14
1998-08-25,45.4,-73.5,13
1998-08-30,45.4,-73.5,1
1998-09-12,45.4,-73.5,5
1998-09-27,45.4,-73.5,3
1999-05-29,45.4,-73.5,1
1999-06-06,45.4,-73.5,8
1999-06-21,45.4,-73.5,3
1999-07-02,45.4,-73.5,9
1999-07-05,45.4,-73.5,15
1999-07-06,45.4,-73.5,18
1999-07-07,45.4,-73.5,7
