DAY,CENTERLAT,CENTERLON,FCOUNT
1987-05-29,45.4,-73.9,4
1987-06-02,45.4,-73.9,1
1987-06-08,45.4,-73.9,1
1987-07-10,45.4,-73.9,1
1987-07-11,45.4,-73.9,1
1987-07-14,45.4,-73.9,32
1987-07-18,45.4,-73.9,32
1987-07-21,45.4,-73.9,1
1987-07-24,45.4,-73.9,1
1987-07-26,45.4,-73.9,3
1987-08-22,45.4,-73.9,3
1987-09-01,45.4,-73.9,1
1988-05-31,45.4,-73.9,1
1988-06-23,45.4,-73.9,11
1988-06-28,45.4,-73.9,1
1988-06-30,45.4,-73.9,1
1988-07-26,45.4,-73.9,4
1988-08-05,45.4,-73.9,4
1988-08-06,45.4,-73.9,21
1988-08-13,45.4,-73.9,3
1988-08-14,45.4,-73.9,3
1988-08-28,45.4,-73.9,1
1988-09-20,45.4,-73.9,1
1988-09-21,45.4,-73.9,2
1988-09-27,45.4,-73.9,2
1989-03-28,45.4,-73.9,3
1989-07-27,45.4,-73.9,1
1989-08-21,45.4,-73.9,11
1990-06-10,45.4,-73.9,2
1990-06-18,45.4,-73.9,7
1990-08-29,45.4,-73.9,1
1991-05-01,45.4,-73.9,1
1991-06-27,45.4,-73.9,9
1991-06-28,45.4,-73.9,8
1991-08-01,45.4,-73.9,9
1991-08-30,45.4,-73.9,12
1991-09-26,45.4,-73.9,1
1992-06-19,45.4,-73.9,4
1992-07-18,45.4,-73.9,1
1992-08-09,45.4,-73.9,1
1992-09-08,45.4,-73.9,1
1992-09-10,45.4,-73.9,3
1993-05-06,45.4,-73.9,1
1993-06-16,45.4,-73.9,2
1993-06-28,45.4,-73.9,1
1993-07-20,45.4,-73.9,2
1993-07-27,45.4,-73.9,5
1993-07-29,45.4,-73.9,3
1993-08-11,45.4,-73.9,2
1993-08-12,45.4,-73.9,1
1993-08-14,45.4,-73.9,1
1993-08-15,45.4,-73.9,1
1993-08-17,45.4,-73.9,1
1993-08-24,45.4,-73.9,1
1993-08-25,45.4,-73.9,1
1993-08-27,45.4,-73.9,1
1993-08-31,45.4,-73.9,12
1993-09-10,45.4,-73.9,1
1994-04-27,45.4,-73.9,2
1994-05-31,45.4,-73.9,1
1994-06-12,45.4,-73.9,36
1994-06-19,45.4,-73.9,6
1994-06-29,45.4,-73.9,27
1994-07-02,45.4,-73.9,42
1994-07-09,45.4,-73.9,11
1994-07-19,45.4,-73.9,1
1994-07-21,45.4,-73.9,83
1994-07-23,45.4,-73.9,1
1994-07-26,45.4,-73.9,15
1994-08-25,45.4,-73.9,1
1994-08-28,45.4,-73.9,3
1994-09-07,45.4,-73.9,4
1994-09-29,45.4,-73.9,3
1995-07-06,45.4,-73.9,33
1995-07-19,45.4,-73.9,1
1995-07-23,45.4,-73.9,4
1996-04-21,45.4,-73.9,6
1996-05-18,45.4,-73.9,2
1996-05-20,45.4,-73.9,2
1996-06-11,45.4,-73.9,48
1996-07-16,45.4,-73.9,4
1996-08-16,45.4,-73.9,2
1997-05-01,45.4,-73.9,2
1997-06-21,45.4,-73.9,3
1997-07-03,45.4,-73.9,6
1997-07-15,45.4,-73.9,1
1997-08-16,45.4,-73.9,2
1997-08-22,45.4,-73.9,2
1998-03-31,45.4,-73.9,1
1998-04-16,45.4,-73.9,1
1998-05-20,45.4,-73.9,36
1998-05-31,45.4,-73.9,8
1998-06-03,45.4,-73.9,2
1998-06-11,45.4,-73.9,1
1998-06-24,45.4,-73.9,2
1998-06-26,45.4,-73.9,5
1998-06-29,45.4,-73.9,5
1998-07-09,45.4,-73.9,21
1998-07-10,45.4,-73.9,1
1998-07-23,45.4,-73.9,1
1998-07-29,45.4,-73.9,1
1998-08-11,45.4,-73.9,11
1998-08-15,45.4,-73.9,4
1998-08-24,45.4,-73.9,2
1998-08-25,45.4,-73.9,25
1998-08-26,45.4,-73.9,1
1998-09-07,45.4,-73.9,1
1998-09-12,45.4,-73.9,3
1998-09-27,45.4,-73.9,3
1999-06-03,45.4,-73.9,1
1999-06-06,45.4,-73.9,17
1999-06-14,45.4,-73.9,1
1999-06-29,45.4,-73.9,1
1999-07-02,45.4,-73.9,17
1999-07-05,45.4,-73.9,23
1999-07-06,45.4,-73.9,1
1999-07-07,45.4,-73.9,2
1999-07-17,45.4,-73.9,1
1999-07-18,45.4,-73.9,2
1999-07-30,45.4,-73.9,27
1999-10-26,45.4,-73.9,1
2000-03-09,45.4,-73.9,1
2000-05-07,45.4,-73.9,1
