DAY,CENTERLAT,CENTERLON,FCOUNT
1987-05-28,45.6,-73.7,2
1987-06-08,45.6,-73.7,4
1987-06-09,45.6,-73.7,2
1987-06-16,45.6,-73.7,1
1987-06-27,45.6,-73.7,1
1987-07-11,45.6,-73.7,2
1987-07-13,45.6,-73.7,2
1987-07-14,45.6,-73.7,113
1987-07-18,45.6,-73.7,6
1987-07-24,45.6,-73.7,10
1987-07-26,45.6,-73.7,10
1987-08-22,45.6,-73.7,5
1988-05-31,45.6,-73.7,6
1988-06-25,45.6,-73.7,3
1988-07-30,45.6,-73.7,7
1988-08-03,45.6,-73.7,12
1988-08-06,45.6,-73.7,3
1988-08-13,45.6,-73.7,7
1988-08-14,45.6,-73.7,2
1988-09-14,45.6,-73.7,1
1989-07-27,45.6,-73.7,1
1989-08-21,45.6,-73.7,1
1989-09-09,45.6,-73.7,1
1990-06-18,45.6,-73.7,23
1990-07-17,45.6,-73.7,5
1990-08-27,45.6,-73.7,8
1990-08-29,45.6,-73.7,4
1991-06-27,45.6,-73.7,6
1991-06-28,45.6,-73.7,2
1991-08-09,45.6,-73.7,1
1991-08-27,45.6,-73.7,1
1991-08-30,45.6,-73.7,26
1992-05-18,45.6,-73.7,1
1992-06-19,45.6,-73.7,8
1992-08-09,45.6,-73.7,1
1992-10-10,45.6,-73.7,2
1993-05-06,45.6,-73.7,1
1993-05-16,45.6,-73.7,1
1993-06-16,45.6,-73.7,2
1993-06-28,45.6,-73.7,4
1993-07-20,45.6,-73.7,5
1993-07-27,45.6,-73.7,5
1993-07-29,45.6,-73.7,8
1993-08-11,45.6,-73.7,3
1993-08-12,45.6,-73.7,6
1993-08-17,45.6,-73.7,1
1993-08-31,45.6,-73.7,34
1993-09-10,45.6,-73.7,1
1994-04-27,45.6,-73.7,1
1994-06-11,45.6,-73.7,1
1994-06-12,45.6,-73.7,25
1994-06-17,45.6,-73.7,4
1994-06-19,45.6,-73.7,6
1994-06-28,45.6,-73.7,1
1994-06-29,45.6,-73.7,36
1994-07-02,45.6,-73.7,49
1994-07-09,45.6,-73.7,6
1994-07-16,45.6,-73.7,1
1994-07-19,45.6,-73.7,7
1994-07-21,45.6,-73.7,62
1994-07-23,45.6,-73.7,2
1994-07-26,45.6,-73.7,6
1994-08-04,45.6,-73.7,2
1994-08-05,45.6,-73.7,1
1994-08-20,45.6,-73.7,1
1994-08-28,45.6,-73.7,1
1995-07-06,45.6,-73.7,1
1995-07-07,45.6,-73.7,1
1995-07-23,45.6,-73.7,1
1995-07-29,45.6,-73.7,6
1996-04-21,45.6,-73.7,3
1996-05-18,45.6,-73.7,12
1996-05-19,45.6,-73.7,2
1996-05-20,45.6,-73.7,7
1996-06-11,45.6,-73.7,1
1996-06-25,45.6,-73.7,1
1996-07-08,45.6,-73.7,2
1996-08-16,45.6,-73.7,3
1997-06-12,45.6,-73.7,10
1997-06-25,45.6,-73.7,13
1997-06-26,45.6,-73.7,3
1997-07-03,45.6,-73.7,2
1997-07-11,45.6,-73.7,1
1997-08-28,45.6,-73.7,1
1997-09-30,45.6,-73.7,6
1998-05-20,45.6,-73.7,11
1998-05-31,45.6,-73.7,7
1998-06-03,45.6,-73.7,1
1998-06-24,45.6,-73.7,1
1998-06-29,45.6,-73.7,1
1998-07-10,45.6,-73.7,7
1998-07-16,45.6,-73.7,12
1998-07-20,45.6,-73.7,1
1998-07-29,45.6,-73.7,2
1998-08-10,45.6,-73.7,2
1998-08-11,45.6,-73.7,1
1998-08-25,45.6,-73.7,49
1998-09-12,45.6,-73.7,1
1998-11-12,45.6,-73.7,1
1999-04-03,45.6,-73.7,1
1999-06-03,45.6,-73.7,1
1999-06-06,45.6,-73.7,1
1999-07-02,45.6,-73.7,12
1999-07-05,45.6,-73.7,12
1999-07-17,45.6,-73.7,1
1999-07-23,45.6,-73.7,5
1999-08-14,45.6,-73.7,1
1999-10-20,45.6,-73.7,1
2000-05-07,45.6,-73.7,1
2000-05-10,45.6,-73.7,1
2000-07-18,45.6,-73.7,3
2000-08-16,45.6,-73.7,12
2001-05-18,45.6,-73.7,1
2001-05-28,45.6,-73.7,3
2001-05-29,45.6,-73.7,2
2001-06-16,45.6,-73.7,3
2001-06-27,45.6,-73.7,17
2001-06-30,45.6,-73.7,11
2001-07-01,45.6,-73.7,2
2001-07-04,45.6,-73.7,6
2001-07-09,45.6,-73.7,15
2001-07-10,45.6,-73.7,7
2001-07-11,45.6,-73.7,1
2001-08-10,45.6,-73.7,2
2001-08-21,45.6,-73.7,1
2002-04-18,45.6,-73.7,2
2002-05-30,45.6,-73.7,2
2002-05-31,45.6,-73.7,4
2002-06-23,45.6,-73.7,23
2002-07-17,45.6,-73.7,1
2002-07-18,45.6,-73.7,2
2002-08-02,45.6,-73.7,8
2002-09-03,45.6,-73.7,7
2002-09-04,45.6,-73.7,3
2003-04-15,45.6,-73.7,20
2003-05-26,45.6,-73.7,2
2003-08-06,45.6,-73.7,6
2004-03-15,45.6,-73.7,1
2004-05-14,45.6,-73.7,2
2004-05-18,45.6,-73.7,3
2004-06-25,45.6,-73.7,3
2004-06-30,45.6,-73.7,5
2004-07-01,45.6,-73.7,3
2004-07-08,45.6,-73.7,1
2004-07-30,45.6,-73.7,2
2004-08-10,45.6,-73.7,35
2004-08-11,45.6,-73.7,26
2004-08-29,45.6,-73.7,1
2005-06-06,45.6,-73.7,1
2005-06-15,45.6,-73.7,8
2005-06-22,45.6,-73.7,1
2005-07-01,45.6,-73.7,3
2005-07-05,45.6,-73.7,1
2005-07-22,45.6,-73.7,3
2005-08-02,45.6,-73.7,5
2005-08-10,45.6,-73.7,42
2005-09-08,45.6,-73.7,1
2005-09-29,45.6,-73.7,3
2005-11-06,45.6,-73.7,2
2006-05-31,45.6,-73.7,38
2006-06-01,45.6,-73.7,3
2006-06-20,45.6,-73.7,1
2006-06-30,45.6,-73.7,24
2006-07-04,45.6,-73.7,12
2006-07-11,45.6,-73.7,27
2006-07-18,45.6,-73.7,18
2006-07-21,45.6,-73.7,4
2006-07-25,45.6,-73.7,1
2006-07-27,45.6,-73.7,2
2006-08-02,45.6,-73.7,62
2006-12-15,45.6,-73.7,1
2007-06-28,45.6,-73.7,15
2007-07-02,45.6,-73.7,2
2007-07-13,45.6,-73.7,8
2007-07-28,45.6,-73.7,1
2007-08-03,45.6,-73.7,7
2007-08-06,45.6,-73.7,13
2007-08-16,45.6,-73.7,1
2007-08-29,45.6,-73.7,15
