DAY,CENTERLAT,CENTERLON,FCOUNT
1996-06-17,42.1,-83.9,2
1996-06-18,42.1,-83.9,3
1996-06-24,42.1,-83.9,15
1996-07-24,42.1,-83.9,5
1996-07-30,42.1,-83.9,5
1996-08-08,42.1,-83.9,1
1996-08-19,42.1,-83.9,1
1996-08-20,42.1,-83.9,1
1996-09-11,42.1,-83.9,7
1996-10-30,42.1,-83.9,1
1997-04-04,42.1,-83.9,1
1997-05-05,42.1,-83.9,2
1997-05-19,42.1,-83.9,1
1997-06-21,42.1,-83.9,9
1997-06-25,42.1,-83.9,1
1997-06-30,42.1,-83.9,7
1997-07-08,42.1,-83.9,2
1997-07-14,42.1,-83.9,1
1997-07-17,42.1,-83.9,8
1997-07-21,42.1,-83.9,1
1997-07-26,42.1,-83.9,4
1997-08-16,42.1,-83.9,79
1997-08-17,42.1,-83.9,5
1997-09-19,42.1,-83.9,4
1997-09-20,42.1,-83.9,4
1998-05-31,42.1,-83.9,4
1998-06-10,42.1,-83.9,3
1998-06-12,42.1,-83.9,2
1998-06-16,42.1,-83.9,3
1998-06-17,42.1,-83.9,2
1998-06-24,42.1,-83.9,45
1998-06-26,42.1,-83.9,1
1998-06-27,42.1,-83.9,3
1998-06-28,42.1,-83.9,16
1998-06-30,42.1,-83.9,6
1998-07-19,42.1,-83.9,1
1998-07-21,42.1,-83.9,53
1998-07-22,42.1,-83.9,7
1998-08-06,42.1,-83.9,1
1998-08-08,42.1,-83.9,3
1998-08-10,42.1,-83.9,1
1998-08-15,42.1,-83.9,3
1998-08-21,42.1,-83.9,1
1998-08-24,42.1,-83.9,1
1998-08-25,42.1,-83.9,8
1998-09-02,42.1,-83.9,5
1998-09-07,42.1,-83.9,39
1998-09-21,42.1,-83.9,1
1999-01-18,42.1,-83.9,6
1999-01-22,42.1,-83.9,1
1999-02-28,42.1,-83.9,1
1999-04-11,42.1,-83.9,1
1999-04-22,42.1,-83.9,8
1999-04-23,42.1,-83.9,1
1999-05-12,42.1,-83.9,2
1999-05-17,42.1,-83.9,5
1999-05-18,42.1,-83.9,21
1999-05-31,42.1,-83.9,8
1999-06-09,42.1,-83.9,8
1999-06-12,42.1,-83.9,4
1999-06-13,42.1,-83.9,3
1999-06-29,42.1,-83.9,1
1999-07-03,42.1,-83.9,4
1999-07-09,42.1,-83.9,4
1999-07-17,42.1,-83.9,4
1999-07-23,42.1,-83.9,17
1999-07-25,42.1,-83.9,2
1999-07-29,42.1,-83.9,6
1999-07-31,42.1,-83.9,13
1999-08-13,42.1,-83.9,1
1999-08-26,42.1,-83.9,1
1999-09-06,42.1,-83.9,34
1999-09-24,42.1,-83.9,19
1999-09-28,42.1,-83.9,1
1999-09-29,42.1,-83.9,13
1999-10-13,42.1,-83.9,30
2000-04-20,42.1,-83.9,54
2000-05-09,42.1,-83.9,4
2000-05-10,42.1,-83.9,14
2000-05-11,42.1,-83.9,2
2000-05-12,42.1,-83.9,1
2000-05-13,42.1,-83.9,3
2000-05-18,42.1,-83.9,9
2000-05-19,42.1,-83.9,1
2000-05-31,42.1,-83.9,8
2000-06-13,42.1,-83.9,2
2000-06-14,42.1,-83.9,8
2000-06-21,42.1,-83.9,1
2000-06-25,42.1,-83.9,1
2000-06-29,42.1,-83.9,12
2000-07-09,42.1,-83.9,1
2000-07-14,42.1,-83.9,10
2000-07-28,42.1,-83.9,46
2000-07-31,42.1,-83.9,1
2000-08-03,42.1,-83.9,6
2000-08-07,42.1,-83.9,1
2000-08-27,42.1,-83.9,2
2000-09-11,42.1,-83.9,1
2000-09-12,42.1,-83.9,1
2000-09-23,42.1,-83.9,1
2000-10-04,42.1,-83.9,8
2001-02-09,42.1,-83.9,1
2001-04-09,42.1,-83.9,1
2001-04-10,42.1,-83.9,1
2001-04-21,42.1,-83.9,3
2001-05-15,42.1,-83.9,53
2001-05-16,42.1,-83.9,3
2001-05-18,42.1,-83.9,1
2001-05-21,42.1,-83.9,1
2001-06-02,42.1,-83.9,2
2001-06-15,42.1,-83.9,8
2001-06-20,42.1,-83.9,15
2001-07-30,42.1,-83.9,57
2001-08-10,42.1,-83.9,1
2001-08-19,42.1,-83.9,3
2001-08-22,42.1,-83.9,1
2001-08-28,42.1,-83.9,9
2001-09-08,42.1,-83.9,21
2001-09-09,42.1,-83.9,1
2001-09-21,42.1,-83.9,8
2001-09-23,42.1,-83.9,1
2001-10-24,42.1,-83.9,2
2002-04-12,42.1,-83.9,1
2002-05-02,42.1,-83.9,2
2002-05-30,42.1,-83.9,16
2002-06-03,42.1,-83.9,1
2002-06-04,42.1,-83.9,3
2002-06-14,42.1,-83.9,2
2002-06-21,42.1,-83.9,18
2002-06-26,42.1,-83.9,10
2002-06-27,42.1,-83.9,1
2002-07-04,42.1,-83.9,3
2002-07-21,42.1,-83.9,7
2002-07-22,42.1,-83.9,12
2002-07-26,42.1,-83.9,33
2002-07-27,42.1,-83.9,1
2002-07-28,42.1,-83.9,21
2002-08-04,42.1,-83.9,80
2002-08-05,42.1,-83.9,2
2002-08-12,42.1,-83.9,7
2002-09-18,42.1,-83.9,7
2002-09-19,42.1,-83.9,62
2002-09-20,42.1,-83.9,9
2002-11-10,42.1,-83.9,24
2003-03-08,42.1,-83.9,5
2003-03-28,42.1,-83.9,6
2003-04-05,42.1,-83.9,2
2003-04-30,42.1,-83.9,2
2003-05-01,42.1,-83.9,10
2003-05-09,42.1,-83.9,1
2003-05-10,42.1,-83.9,44
2003-06-08,42.1,-83.9,2
2003-06-28,42.1,-83.9,8
2003-07-05,42.1,-83.9,1
2003-07-07,42.1,-83.9,15
2003-07-08,42.1,-83.9,18
2003-07-21,42.1,-83.9,30
2003-08-01,42.1,-83.9,4
2003-08-02,42.1,-83.9,1
2003-08-04,42.1,-83.9,19
2003-08-08,42.1,-83.9,2
2003-08-11,42.1,-83.9,2
2003-08-12,42.1,-83.9,5
2003-08-15,42.1,-83.9,2
2003-08-16,42.1,-83.9,8
2003-08-22,42.1,-83.9,20
2003-08-26,42.1,-83.9,22
2003-08-27,42.1,-83.9,13
2003-09-04,42.1,-83.9,4
2003-09-24,42.1,-83.9,14
2003-09-25,42.1,-83.9,5
2003-09-27,42.1,-83.9,1
2004-03-20,42.1,-83.9,10
2004-03-25,42.1,-83.9,1
2004-04-21,42.1,-83.9,5
2004-04-25,42.1,-83.9,1
2004-05-07,42.1,-83.9,3
2004-05-09,42.1,-83.9,23
2004-05-10,42.1,-83.9,64
2004-05-11,42.1,-83.9,2
2004-05-13,42.1,-83.9,5
2004-05-14,42.1,-83.9,1
2004-05-21,42.1,-83.9,94
2004-05-22,42.1,-83.9,7
2004-05-23,42.1,-83.9,4
2004-05-24,42.1,-83.9,2
2004-05-30,42.1,-83.9,1
2004-05-31,42.1,-83.9,1
2004-06-09,42.1,-83.9,3
2004-06-14,42.1,-83.9,5
2004-06-17,42.1,-83.9,8
2004-07-07,42.1,-83.9,4
2004-07-16,42.1,-83.9,1
2004-07-18,42.1,-83.9,1
2004-07-22,42.1,-83.9,1
2004-08-04,42.1,-83.9,7
2004-08-15,42.1,-83.9,11
2004-08-18,42.1,-83.9,13
2004-08-23,42.1,-83.9,3
2004-08-28,42.1,-83.9,15
2004-10-29,42.1,-83.9,14
2005-04-20,42.1,-83.9,6
2005-05-07,42.1,-83.9,1
2005-05-11,42.1,-83.9,2
2005-05-13,42.1,-83.9,22
2005-05-23,42.1,-83.9,3
2005-06-05,42.1,-83.9,4
2005-06-11,42.1,-83.9,7
2005-06-21,42.1,-83.9,4
2005-06-29,42.1,-83.9,3
2005-06-30,42.1,-83.9,11
2005-07-01,42.1,-83.9,1
2005-07-04,42.1,-83.9,4
2005-07-05,42.1,-83.9,6
2005-07-08,42.1,-83.9,3
2005-07-15,42.1,-83.9,1
2005-07-18,42.1,-83.9,18
2005-07-20,42.1,-83.9,3
2005-07-21,42.1,-83.9,11
2005-07-22,42.1,-83.9,1
2005-07-24,42.1,-83.9,10
2005-07-26,42.1,-83.9,44
2005-08-10,42.1,-83.9,6
2005-08-20,42.1,-83.9,1
2005-09-23,42.1,-83.9,2
2005-11-09,42.1,-83.9,13
2005-11-15,42.1,-83.9,3
2005-11-16,42.1,-83.9,1
2006-02-17,42.1,-83.9,1
2006-03-12,42.1,-83.9,2
2006-03-13,42.1,-83.9,6
2006-03-31,42.1,-83.9,1
2006-04-01,42.1,-83.9,4
2006-04-12,42.1,-83.9,1
2006-04-22,42.1,-83.9,1
2006-04-23,42.1,-83.9,1
2006-05-10,42.1,-83.9,3
2006-05-14,42.1,-83.9,1
2006-05-25,42.1,-83.9,13
2006-05-29,42.1,-83.9,13
2006-05-30,42.1,-83.9,12
2006-05-31,42.1,-83.9,16
2006-06-03,42.1,-83.9,1
2006-06-04,42.1,-83.9,2
2006-06-07,42.1,-83.9,1
2006-06-19,42.1,-83.9,24
2006-06-21,42.1,-83.9,90
2006-06-22,42.1,-83.9,32
2006-06-27,42.1,-83.9,8
2006-06-28,42.1,-83.9,1
2006-07-04,42.1,-83.9,2
2006-07-11,42.1,-83.9,9
2006-07-14,42.1,-83.9,1
2006-07-18,42.1,-83.9,4
2006-07-26,42.1,-83.9,3
2006-07-27,42.1,-83.9,1
2006-07-28,42.1,-83.9,1
2006-08-03,42.1,-83.9,1
2006-09-05,42.1,-83.9,23
2006-09-13,42.1,-83.9,2
2006-09-30,42.1,-83.9,7
2006-10-02,42.1,-83.9,1
2006-10-04,42.1,-83.9,6
2007-03-22,42.1,-83.9,3
2007-03-26,42.1,-83.9,4
2007-03-28,42.1,-83.9,1
2007-04-03,42.1,-83.9,1
2007-05-09,42.1,-83.9,13
2007-05-15,42.1,-83.9,24
2007-05-31,42.1,-83.9,3
2007-06-02,42.1,-83.9,3
2007-06-03,42.1,-83.9,4
2007-06-04,42.1,-83.9,1
2007-06-08,42.1,-83.9,1
2007-06-19,42.1,-83.9,1
2007-06-27,42.1,-83.9,28
2007-07-25,42.1,-83.9,1
2007-07-27,42.1,-83.9,53
2007-08-07,42.1,-83.9,51
2007-08-09,42.1,-83.9,12
2007-08-10,42.1,-83.9,1
2007-08-22,42.1,-83.9,32
2007-08-23,42.1,-83.9,19
2007-08-24,42.1,-83.9,48
2007-09-07,42.1,-83.9,1
2007-09-26,42.1,-83.9,1
2008-01-30,42.1,-83.9,1
2008-02-05,42.1,-83.9,1
2008-05-02,42.1,-83.9,9
2008-06-07,42.1,-83.9,1
2008-06-08,42.1,-83.9,29
2008-06-21,42.1,-83.9,4
2008-06-23,42.1,-83.9,8
2008-06-28,42.1,-83.9,15
2008-07-02,42.1,-83.9,16
2008-07-03,42.1,-83.9,1
2008-07-08,42.1,-83.9,1
2008-07-12,42.1,-83.9,8
2008-07-17,42.1,-83.9,1
2008-08-07,42.1,-83.9,8
2008-08-22,42.1,-83.9,6
2008-09-03,42.1,-83.9,16
2008-09-09,42.1,-83.9,2
2008-11-03,42.1,-83.9,3
2009-03-29,42.1,-83.9,1
2009-04-24,42.1,-83.9,1
2009-05-14,42.1,-83.9,15
2009-05-16,42.1,-83.9,1
2009-05-27,42.1,-83.9,2
2009-06-07,42.1,-83.9,2
2009-06-19,42.1,-83.9,5
2009-06-20,42.1,-83.9,2
2009-06-25,42.1,-83.9,7
2009-07-11,42.1,-83.9,26
2009-07-23,42.1,-83.9,4
2009-07-24,42.1,-83.9,19
2009-07-26,42.1,-83.9,2
2009-08-08,42.1,-83.9,1
2009-08-09,42.1,-83.9,1
2009-09-28,42.1,-83.9,5
2010-01-24,42.1,-83.9,1
2010-04-07,42.1,-83.9,3
2010-05-01,42.1,-83.9,10
2010-05-07,42.1,-83.9,21
2010-05-13,42.1,-83.9,5
2010-05-31,42.1,-83.9,23
2010-06-02,42.1,-83.9,27
2010-06-06,42.1,-83.9,1
2010-06-19,42.1,-83.9,18
2010-06-22,42.1,-83.9,35
2010-06-23,42.1,-83.9,10
2010-06-24,42.1,-83.9,158
2010-06-27,42.1,-83.9,13
2010-07-08,42.1,-83.9,36
2010-07-12,42.1,-83.9,2
2010-07-13,42.1,-83.9,49
2010-07-18,42.1,-83.9,1
2010-07-23,42.1,-83.9,2
2010-07-24,42.1,-83.9,7
2010-07-25,42.1,-83.9,7
2010-07-28,42.1,-83.9,1
2010-09-16,42.1,-83.9,3
2010-09-22,42.1,-83.9,13
2010-11-22,42.1,-83.9,3
2011-03-21,42.1,-83.9,5
2011-04-11,42.1,-83.9,2
2011-04-20,42.1,-83.9,4
2011-04-23,42.1,-83.9,1
2011-04-27,42.1,-83.9,1
2011-04-28,42.1,-83.9,4
2011-05-12,42.1,-83.9,1
2011-05-23,42.1,-83.9,1
2011-05-25,42.1,-83.9,10
2011-05-26,42.1,-83.9,3
2011-06-10,42.1,-83.9,7
2011-06-21,42.1,-83.9,1
2011-07-02,42.1,-83.9,13
2011-07-03,42.1,-83.9,9
2011-07-08,42.1,-83.9,2
2011-07-18,42.1,-83.9,59
2011-07-23,42.1,-83.9,18
2011-07-28,42.1,-83.9,23
2011-07-29,42.1,-83.9,32
2011-08-03,42.1,-83.9,1
2011-08-09,42.1,-83.9,25
2011-08-13,42.1,-83.9,14
2011-08-24,42.1,-83.9,5
2011-08-25,42.1,-83.9,61
2011-09-03,42.1,-83.9,1
2011-09-04,42.1,-83.9,2
2011-10-29,42.1,-83.9,2
2012-03-13,42.1,-83.9,1
2012-03-15,42.1,-83.9,21
2012-03-16,42.1,-83.9,2
2012-03-30,42.1,-83.9,22
2012-04-03,42.1,-83.9,1
2012-04-15,42.1,-83.9,6
2012-04-30,42.1,-83.9,4
2012-05-04,42.1,-83.9,1
2012-05-07,42.1,-83.9,1
2012-05-26,42.1,-83.9,3
2012-05-29,42.1,-83.9,3
2012-06-18,42.1,-83.9,18
2012-07-05,42.1,-83.9,2
2012-07-27,42.1,-83.9,2
2012-07-31,42.1,-83.9,14
2012-08-05,42.1,-83.9,1
2012-08-09,42.1,-83.9,1
2012-09-20,42.1,-83.9,1
2013-01-29,42.1,-83.9,1
2013-01-30,42.1,-83.9,1
2013-04-10,42.1,-83.9,6
2013-04-11,42.1,-83.9,5
2013-04-17,42.1,-83.9,1
2013-04-18,42.1,-83.9,6
2013-05-31,42.1,-83.9,2
2013-06-13,42.1,-83.9,2
2013-06-18,42.1,-83.9,1
2013-06-22,42.1,-83.9,2
2013-06-25,42.1,-83.9,18
2013-06-26,42.1,-83.9,9
2013-06-27,42.1,-83.9,2
2013-06-28,42.1,-83.9,2
2013-06-29,42.1,-83.9,12
2013-07-09,42.1,-83.9,3
2013-07-10,42.1,-83.9,96
2013-07-16,42.1,-83.9,1
2013-07-19,42.1,-83.9,8
2013-07-20,42.1,-83.9,97
2013-07-23,42.1,-83.9,2
2013-07-27,42.1,-83.9,1
2013-08-12,42.1,-83.9,1
2013-08-13,42.1,-83.9,16
2013-08-27,42.1,-83.9,3
2013-08-28,42.1,-83.9,1
2013-08-31,42.1,-83.9,20
2013-09-11,42.1,-83.9,2
2013-09-20,42.1,-83.9,21
2013-10-05,42.1,-83.9,1
2013-10-31,42.1,-83.9,1
2013-11-17,42.1,-83.9,6
2014-02-20,42.1,-83.9,1
2014-04-30,42.1,-83.9,1
2014-05-07,42.1,-83.9,3
2014-05-12,42.1,-83.9,14
2014-05-13,42.1,-83.9,3
2014-05-21,42.1,-83.9,1
2014-06-11,42.1,-83.9,1
2014-06-18,42.1,-83.9,6
2014-06-19,42.1,-83.9,1
2014-06-24,42.1,-83.9,1
2014-07-01,42.1,-83.9,10
2014-07-07,42.1,-83.9,4
2014-07-08,42.1,-83.9,1
2014-07-27,42.1,-83.9,18
2014-07-29,42.1,-83.9,2
2014-08-04,42.1,-83.9,6
2014-08-11,42.1,-83.9,1
2014-08-19,42.1,-83.9,16
2014-08-20,42.1,-83.9,7
2014-08-26,42.1,-83.9,2
2014-09-02,42.1,-83.9,1
2014-09-05,42.1,-83.9,13
2014-09-20,42.1,-83.9,7
2015-04-09,42.1,-83.9,1
2015-05-10,42.1,-83.9,2
2015-05-30,42.1,-83.9,1
2015-06-07,42.1,-83.9,2
2015-06-08,42.1,-83.9,1
2015-06-10,42.1,-83.9,1
2015-06-14,42.1,-83.9,2
2015-06-23,42.1,-83.9,92
2015-06-30,42.1,-83.9,8
2015-07-14,42.1,-83.9,45
2015-07-19,42.1,-83.9,3
2015-07-29,42.1,-83.9,7
2015-08-03,42.1,-83.9,7
2015-08-15,42.1,-83.9,5
2015-08-17,42.1,-83.9,1
2015-09-02,42.1,-83.9,4
2015-09-04,42.1,-83.9,13
2015-09-05,42.1,-83.9,16
2015-09-19,42.1,-83.9,9
2016-03-28,42.1,-83.9,1
2016-03-31,42.1,-83.9,1
2016-04-22,42.1,-83.9,2
2016-04-26,42.1,-83.9,5
2016-05-12,42.1,-83.9,1
2016-06-01,42.1,-83.9,1
2016-06-16,42.1,-83.9,26
2016-06-21,42.1,-83.9,11
2016-06-26,42.1,-83.9,5
2016-07-08,42.1,-83.9,4
2016-07-13,42.1,-83.9,6
2016-07-21,42.1,-83.9,2
2016-07-25,42.1,-83.9,12
2016-07-29,42.1,-83.9,8
2016-07-30,42.1,-83.9,10
2016-07-31,42.1,-83.9,6
2016-08-13,42.1,-83.9,3
2016-08-27,42.1,-83.9,8
2016-10-01,42.1,-83.9,15
2016-10-08,42.1,-83.9,1
summary
count,659
totalTimeInSeconds,0.681
