DAY,CENTERLAT,CENTERLON,FCOUNT
1995-08-15,42.3,-83.8,14
1995-08-17,42.3,-83.8,1
1995-09-17,42.3,-83.8,1
1995-10-27,42.3,-83.8,2
1995-11-11,42.3,-83.8,2
1996-04-12,42.3,-83.8,5
1996-04-19,42.3,-83.8,3
1996-04-29,42.3,-83.8,3
1996-05-09,42.3,-83.8,9
1996-05-10,42.3,-83.8,1
1996-06-06,42.3,-83.8,1
1996-06-12,42.3,-83.8,2
1996-06-24,42.3,-83.8,5
1996-07-24,42.3,-83.8,1
1996-07-29,42.3,-83.8,1
1996-07-30,42.3,-83.8,3
1996-08-20,42.3,-83.8,6
1996-08-23,42.3,-83.8,1
1996-09-11,42.3,-83.8,30
1996-09-23,42.3,-83.8,1
1996-10-30,42.3,-83.8,2
1996-12-23,42.3,-83.8,1
1997-05-05,42.3,-83.8,1
1997-05-09,42.3,-83.8,1
1997-05-19,42.3,-83.8,2
1997-06-13,42.3,-83.8,1
1997-06-20,42.3,-83.8,20
1997-06-21,42.3,-83.8,8
1997-06-29,42.3,-83.8,6
1997-06-30,42.3,-83.8,12
1997-07-02,42.3,-83.8,45
1997-07-06,42.3,-83.8,1
1997-07-08,42.3,-83.8,19
1997-07-17,42.3,-83.8,11
1997-07-18,42.3,-83.8,3
1997-07-21,42.3,-83.8,19
1997-07-26,42.3,-83.8,147
1997-08-15,42.3,-83.8,2
1997-08-16,42.3,-83.8,8
1997-08-17,42.3,-83.8,6
1997-09-19,42.3,-83.8,7
1997-10-31,42.3,-83.8,3
1998-04-08,42.3,-83.8,1
1998-05-05,42.3,-83.8,7
1998-05-13,42.3,-83.8,1
1998-05-31,42.3,-83.8,18
1998-06-10,42.3,-83.8,2
1998-06-12,42.3,-83.8,1
1998-06-16,42.3,-83.8,5
1998-06-17,42.3,-83.8,1
1998-06-24,42.3,-83.8,84
1998-06-27,42.3,-83.8,26
1998-06-30,42.3,-83.8,13
1998-07-19,42.3,-83.8,2
1998-07-21,42.3,-83.8,36
1998-07-22,42.3,-83.8,1
1998-08-06,42.3,-83.8,1
1998-08-09,42.3,-83.8,1
1998-08-15,42.3,-83.8,2
1998-08-18,42.3,-83.8,1
1998-08-24,42.3,-83.8,1
1998-08-25,42.3,-83.8,3
1998-09-02,42.3,-83.8,2
1998-09-07,42.3,-83.8,25
1998-09-15,42.3,-83.8,1
1999-01-18,42.3,-83.8,8
1999-02-28,42.3,-83.8,3
1999-04-22,42.3,-83.8,4
1999-05-17,42.3,-83.8,13
1999-05-18,42.3,-83.8,8
1999-06-12,42.3,-83.8,4
1999-06-13,42.3,-83.8,11
1999-06-24,42.3,-83.8,2
1999-06-29,42.3,-83.8,13
1999-07-01,42.3,-83.8,5
1999-07-03,42.3,-83.8,22
1999-07-09,42.3,-83.8,1
1999-07-17,42.3,-83.8,23
1999-07-19,42.3,-83.8,3
1999-07-23,42.3,-83.8,23
1999-07-26,42.3,-83.8,4
1999-07-29,42.3,-83.8,2
1999-07-31,42.3,-83.8,7
1999-08-04,42.3,-83.8,4
1999-08-26,42.3,-83.8,1
1999-09-06,42.3,-83.8,4
1999-09-29,42.3,-83.8,30
1999-10-13,42.3,-83.8,12
2000-04-20,42.3,-83.8,9
2000-05-09,42.3,-83.8,4
2000-05-10,42.3,-83.8,16
2000-05-11,42.3,-83.8,6
2000-05-12,42.3,-83.8,1
2000-05-13,42.3,-83.8,3
2000-05-18,42.3,-83.8,4
2000-05-19,42.3,-83.8,1
2000-05-28,42.3,-83.8,1
2000-05-31,42.3,-83.8,13
2000-06-11,42.3,-83.8,1
2000-06-13,42.3,-83.8,4
2000-06-21,42.3,-83.8,2
2000-06-29,42.3,-83.8,7
2000-07-03,42.3,-83.8,1
2000-07-09,42.3,-83.8,19
2000-07-10,42.3,-83.8,6
2000-07-14,42.3,-83.8,16
2000-07-28,42.3,-83.8,125
2000-07-29,42.3,-83.8,1
2000-08-03,42.3,-83.8,13
2000-08-07,42.3,-83.8,1
2000-08-27,42.3,-83.8,3
2000-09-11,42.3,-83.8,8
2000-09-12,42.3,-83.8,7
2000-10-04,42.3,-83.8,5
2001-04-06,42.3,-83.8,2
2001-04-07,42.3,-83.8,3
2001-04-09,42.3,-83.8,1
2001-04-21,42.3,-83.8,4
2001-05-16,42.3,-83.8,8
2001-05-21,42.3,-83.8,6
2001-05-25,42.3,-83.8,5
2001-06-02,42.3,-83.8,3
2001-06-11,42.3,-83.8,1
2001-06-15,42.3,-83.8,6
2001-06-20,42.3,-83.8,10
2001-06-23,42.3,-83.8,1
2001-06-30,42.3,-83.8,1
2001-07-21,42.3,-83.8,1
2001-07-30,42.3,-83.8,40
2001-08-10,42.3,-83.8,1
2001-08-19,42.3,-83.8,3
2001-08-22,42.3,-83.8,1
2001-08-28,42.3,-83.8,1
2001-09-08,42.3,-83.8,1
2001-09-21,42.3,-83.8,8
2001-09-23,42.3,-83.8,14
2001-10-23,42.3,-83.8,1
2001-10-24,42.3,-83.8,7
2002-04-21,42.3,-83.8,1
2002-05-12,42.3,-83.8,3
2002-05-25,42.3,-83.8,1
2002-06-14,42.3,-83.8,2
2002-06-21,42.3,-83.8,2
2002-06-25,42.3,-83.8,8
2002-06-26,42.3,-83.8,13
2002-07-18,42.3,-83.8,1
2002-07-21,42.3,-83.8,36
2002-07-22,42.3,-83.8,24
2002-07-23,42.3,-83.8,2
2002-07-26,42.3,-83.8,1
2002-07-27,42.3,-83.8,10
2002-07-28,42.3,-83.8,1
2002-07-29,42.3,-83.8,1
2002-08-02,42.3,-83.8,1
2002-08-04,42.3,-83.8,5
2002-08-05,42.3,-83.8,15
2002-08-19,42.3,-83.8,2
2002-09-19,42.3,-83.8,34
2002-09-20,42.3,-83.8,1
2002-11-10,42.3,-83.8,7
2003-03-20,42.3,-83.8,1
2003-03-21,42.3,-83.8,8
2003-04-05,42.3,-83.8,2
2003-04-30,42.3,-83.8,1
2003-05-01,42.3,-83.8,5
2003-05-05,42.3,-83.8,3
2003-05-10,42.3,-83.8,7
2003-05-29,42.3,-83.8,1
2003-06-19,42.3,-83.8,2
2003-06-28,42.3,-83.8,6
2003-07-04,42.3,-83.8,10
2003-07-06,42.3,-83.8,26
2003-07-21,42.3,-83.8,19
2003-08-01,42.3,-83.8,37
2003-08-02,42.3,-83.8,1
2003-08-04,42.3,-83.8,14
2003-08-11,42.3,-83.8,2
2003-08-12,42.3,-83.8,22
2003-08-15,42.3,-83.8,125
2003-08-22,42.3,-83.8,132
2003-08-26,42.3,-83.8,71
2003-09-24,42.3,-83.8,18
2003-09-25,42.3,-83.8,1
2003-09-27,42.3,-83.8,4
2004-03-20,42.3,-83.8,1
2004-04-21,42.3,-83.8,2
2004-05-07,42.3,-83.8,14
2004-05-09,42.3,-83.8,36
2004-05-10,42.3,-83.8,20
2004-05-13,42.3,-83.8,15
2004-05-14,42.3,-83.8,5
2004-05-17,42.3,-83.8,11
2004-05-18,42.3,-83.8,1
2004-05-21,42.3,-83.8,308
2004-05-22,42.3,-83.8,19
2004-05-23,42.3,-83.8,4
2004-05-24,42.3,-83.8,1
2004-06-09,42.3,-83.8,14
2004-06-14,42.3,-83.8,2
2004-06-17,42.3,-83.8,13
2004-07-07,42.3,-83.8,5
2004-07-14,42.3,-83.8,37
2004-07-18,42.3,-83.8,4
2004-07-22,42.3,-83.8,7
2004-08-03,42.3,-83.8,3
2004-08-04,42.3,-83.8,9
2004-08-23,42.3,-83.8,2
2004-08-27,42.3,-83.8,1
2004-08-28,42.3,-83.8,20
2004-10-29,42.3,-83.8,9
2005-02-20,42.3,-83.8,1
2005-05-13,42.3,-83.8,23
2005-05-14,42.3,-83.8,8
2005-06-05,42.3,-83.8,4
2005-06-10,42.3,-83.8,1
2005-06-11,42.3,-83.8,8
2005-06-21,42.3,-83.8,11
2005-06-26,42.3,-83.8,1
2005-06-27,42.3,-83.8,1
2005-06-29,42.3,-83.8,64
2005-06-30,42.3,-83.8,33
2005-07-01,42.3,-83.8,1
2005-07-04,42.3,-83.8,4
2005-07-05,42.3,-83.8,3
2005-07-08,42.3,-83.8,16
2005-07-14,42.3,-83.8,1
2005-07-16,42.3,-83.8,32
2005-07-18,42.3,-83.8,2
2005-07-21,42.3,-83.8,6
2005-07-24,42.3,-83.8,1
2005-07-26,42.3,-83.8,139
2005-08-20,42.3,-83.8,2
2005-08-29,42.3,-83.8,1
2005-09-22,42.3,-83.8,44
2005-09-23,42.3,-83.8,4
2005-09-25,42.3,-83.8,1
2005-11-09,42.3,-83.8,3
2005-11-15,42.3,-83.8,1
2005-11-16,42.3,-83.8,2
2005-12-28,42.3,-83.8,1
2006-03-12,42.3,-83.8,2
2006-03-13,42.3,-83.8,4
2006-03-31,42.3,-83.8,12
2006-04-01,42.3,-83.8,1
2006-04-22,42.3,-83.8,1
2006-04-23,42.3,-83.8,3
2006-05-15,42.3,-83.8,1
2006-05-25,42.3,-83.8,19
2006-05-31,42.3,-83.8,6
2006-06-04,42.3,-83.8,2
2006-06-07,42.3,-83.8,4
2006-06-21,42.3,-83.8,35
2006-06-22,42.3,-83.8,12
2006-06-27,42.3,-83.8,2
2006-06-28,42.3,-83.8,2
2006-07-04,42.3,-83.8,1
2006-07-11,42.3,-83.8,3
2006-07-14,42.3,-83.8,1
2006-07-18,42.3,-83.8,3
2006-07-20,42.3,-83.8,3
2006-07-26,42.3,-83.8,2
2006-07-30,42.3,-83.8,16
2006-08-25,42.3,-83.8,2
2006-09-05,42.3,-83.8,1
2006-09-06,42.3,-83.8,29
2006-09-09,42.3,-83.8,1
2006-09-13,42.3,-83.8,46
2006-09-27,42.3,-83.8,2
2006-10-04,42.3,-83.8,1
2006-11-11,42.3,-83.8,1
2007-03-01,42.3,-83.8,2
2007-03-26,42.3,-83.8,1
2007-03-27,42.3,-83.8,8
2007-05-01,42.3,-83.8,9
2007-05-09,42.3,-83.8,15
2007-05-15,42.3,-83.8,2
2007-05-26,42.3,-83.8,1
2007-05-31,42.3,-83.8,8
2007-06-02,42.3,-83.8,2
2007-06-03,42.3,-83.8,3
2007-06-04,42.3,-83.8,5
2007-06-27,42.3,-83.8,33
2007-07-05,42.3,-83.8,1
2007-07-27,42.3,-83.8,14
2007-08-07,42.3,-83.8,3
2007-08-08,42.3,-83.8,3
2007-08-22,42.3,-83.8,38
2007-08-23,42.3,-83.8,22
2007-08-24,42.3,-83.8,121
2008-05-02,42.3,-83.8,3
2008-05-26,42.3,-83.8,1
2008-06-03,42.3,-83.8,1
2008-06-06,42.3,-83.8,3
2008-06-08,42.3,-83.8,7
2008-06-10,42.3,-83.8,3
2008-06-13,42.3,-83.8,7
2008-06-15,42.3,-83.8,7
2008-06-21,42.3,-83.8,4
2008-06-26,42.3,-83.8,1
2008-06-28,42.3,-83.8,2
2008-07-02,42.3,-83.8,10
2008-07-03,42.3,-83.8,3
2008-07-07,42.3,-83.8,1
2008-08-07,42.3,-83.8,5
2008-08-22,42.3,-83.8,6
2008-09-12,42.3,-83.8,2
2008-09-14,42.3,-83.8,1
2008-11-03,42.3,-83.8,1
2009-04-03,42.3,-83.8,5
2009-04-25,42.3,-83.8,5
2009-05-14,42.3,-83.8,2
2009-05-16,42.3,-83.8,2
2009-05-27,42.3,-83.8,5
2009-06-19,42.3,-83.8,2
2009-06-20,42.3,-83.8,34
2009-06-25,42.3,-83.8,208
2009-07-11,42.3,-83.8,21
2009-07-28,42.3,-83.8,3
2009-08-08,42.3,-83.8,4
2009-09-28,42.3,-83.8,7
2010-04-06,42.3,-83.8,5
2010-04-07,42.3,-83.8,5
2010-05-01,42.3,-83.8,6
2010-05-03,42.3,-83.8,1
2010-05-07,42.3,-83.8,8
2010-05-13,42.3,-83.8,7
2010-05-21,42.3,-83.8,4
2010-05-31,42.3,-83.8,17
2010-06-02,42.3,-83.8,9
2010-06-05,42.3,-83.8,1
2010-06-06,42.3,-83.8,2
2010-06-19,42.3,-83.8,12
2010-06-22,42.3,-83.8,20
2010-06-24,42.3,-83.8,48
2010-06-27,42.3,-83.8,9
2010-07-12,42.3,-83.8,2
2010-07-13,42.3,-83.8,2
2010-07-15,42.3,-83.8,19
2010-07-20,42.3,-83.8,16
2010-07-23,42.3,-83.8,103
2010-07-25,42.3,-83.8,1
2010-07-28,42.3,-83.8,21
2010-08-11,42.3,-83.8,1
2010-09-16,42.3,-83.8,3
2010-09-22,42.3,-83.8,22
2010-11-22,42.3,-83.8,1
2011-02-28,42.3,-83.8,4
2011-03-21,42.3,-83.8,8
2011-04-11,42.3,-83.8,1
2011-04-20,42.3,-83.8,5
2011-04-23,42.3,-83.8,3
2011-05-10,42.3,-83.8,4
2011-05-12,42.3,-83.8,27
2011-05-23,42.3,-83.8,12
2011-05-25,42.3,-83.8,23
2011-05-26,42.3,-83.8,2
2011-05-29,42.3,-83.8,10
2011-06-16,42.3,-83.8,1
2011-06-22,42.3,-83.8,3
2011-07-03,42.3,-83.8,5
2011-07-11,42.3,-83.8,5
2011-07-18,42.3,-83.8,1
2011-07-28,42.3,-83.8,62
2011-07-29,42.3,-83.8,26
2011-08-03,42.3,-83.8,1
2011-08-09,42.3,-83.8,38
2011-08-18,42.3,-83.8,26
2011-08-20,42.3,-83.8,14
2011-08-24,42.3,-83.8,8
2011-08-25,42.3,-83.8,49
2011-09-03,42.3,-83.8,37
2011-09-04,42.3,-83.8,2
2011-10-26,42.3,-83.8,1
2012-03-15,42.3,-83.8,185
2012-03-30,42.3,-83.8,3
2012-04-03,42.3,-83.8,1
2012-04-15,42.3,-83.8,6
2012-04-30,42.3,-83.8,2
2012-06-18,42.3,-83.8,7
2012-07-03,42.3,-83.8,18
2012-07-05,42.3,-83.8,35
2012-07-08,42.3,-83.8,2
2012-07-26,42.3,-83.8,2
2012-07-31,42.3,-83.8,2
2012-08-05,42.3,-83.8,2
2012-09-06,42.3,-83.8,1
2012-09-20,42.3,-83.8,1
2012-10-23,42.3,-83.8,1
2013-01-30,42.3,-83.8,1
2013-04-10,42.3,-83.8,7
2013-04-17,42.3,-83.8,2
2013-04-18,42.3,-83.8,2
2013-05-23,42.3,-83.8,1
2013-05-30,42.3,-83.8,19
2013-05-31,42.3,-83.8,2
2013-06-01,42.3,-83.8,1
2013-06-13,42.3,-83.8,2
2013-06-26,42.3,-83.8,6
2013-06-27,42.3,-83.8,36
2013-06-28,42.3,-83.8,24
2013-07-08,42.3,-83.8,2
2013-07-09,42.3,-83.8,10
2013-07-10,42.3,-83.8,1
2013-07-16,42.3,-83.8,1
2013-07-20,42.3,-83.8,31
2013-07-23,42.3,-83.8,2
2013-07-27,42.3,-83.8,13
2013-08-12,42.3,-83.8,18
2013-08-13,42.3,-83.8,2
2013-08-27,42.3,-83.8,1
2013-08-28,42.3,-83.8,8
2013-08-31,42.3,-83.8,8
2013-09-11,42.3,-83.8,6
2013-10-05,42.3,-83.8,5
2013-11-17,42.3,-83.8,1
2014-02-20,42.3,-83.8,1
2014-04-30,42.3,-83.8,1
2014-05-07,42.3,-83.8,20
2014-05-12,42.3,-83.8,95
2014-05-13,42.3,-83.8,4
2014-05-21,42.3,-83.8,1
2014-05-28,42.3,-83.8,12
2014-06-18,42.3,-83.8,40
2014-06-24,42.3,-83.8,1
2014-06-28,42.3,-83.8,4
2014-07-01,42.3,-83.8,27
2014-07-07,42.3,-83.8,7
2014-07-27,42.3,-83.8,35
2014-07-29,42.3,-83.8,1
2014-08-04,42.3,-83.8,5
2014-08-12,42.3,-83.8,3
2014-08-19,42.3,-83.8,6
2014-08-26,42.3,-83.8,12
2014-09-04,42.3,-83.8,1
2014-09-20,42.3,-83.8,13
2015-04-09,42.3,-83.8,3
2015-05-08,42.3,-83.8,1
2015-05-11,42.3,-83.8,3
2015-05-30,42.3,-83.8,4
2015-06-08,42.3,-83.8,1
2015-06-14,42.3,-83.8,3
2015-06-15,42.3,-83.8,1
2015-06-18,42.3,-83.8,1
2015-06-23,42.3,-83.8,118
2015-06-30,42.3,-83.8,1
2015-07-14,42.3,-83.8,4
2015-07-17,42.3,-83.8,1
2015-07-29,42.3,-83.8,3
2015-08-03,42.3,-83.8,5
2015-08-10,42.3,-83.8,9
2015-08-15,42.3,-83.8,1
2015-09-02,42.3,-83.8,2
2015-09-03,42.3,-83.8,35
2015-09-04,42.3,-83.8,3
2015-09-19,42.3,-83.8,11
2016-03-16,42.3,-83.8,11
2016-03-28,42.3,-83.8,6
2016-04-22,42.3,-83.8,2
2016-04-26,42.3,-83.8,1
2016-05-04,42.3,-83.8,1
2016-05-12,42.3,-83.8,2
2016-06-01,42.3,-83.8,5
2016-06-05,42.3,-83.8,1
2016-06-16,42.3,-83.8,9
2016-07-08,42.3,-83.8,7
2016-07-18,42.3,-83.8,15
2016-07-21,42.3,-83.8,10
2016-07-30,42.3,-83.8,13
2016-08-12,42.3,-83.8,1
2016-08-13,42.3,-83.8,1
2016-08-19,42.3,-83.8,7
2016-08-27,42.3,-83.8,31
2016-09-07,42.3,-83.8,1
2016-09-29,42.3,-83.8,3
2016-10-01,42.3,-83.8,1
summary
count,651
totalTimeInSeconds,1.684
