DAY,CENTERLAT,CENTERLON,FCOUNT
1987-05-23,45.5,-73.6,1
1987-05-28,45.5,-73.6,3
1987-05-29,45.5,-73.6,3
1987-05-30,45.5,-73.6,1
1987-06-08,45.5,-73.6,7
1987-06-16,45.5,-73.6,4
1987-06-28,45.5,-73.6,2
1987-07-11,45.5,-73.6,17
1987-07-14,45.5,-73.6,50
1987-07-18,45.5,-73.6,9
1987-07-24,45.5,-73.6,1
1987-07-26,45.5,-73.6,6
1987-08-19,45.5,-73.6,1
1987-08-22,45.5,-73.6,8
1988-05-21,45.5,-73.6,3
1988-05-31,45.5,-73.6,11
1988-06-23,45.5,-73.6,4
1988-06-25,45.5,-73.6,1
1988-08-03,45.5,-73.6,8
1988-08-05,45.5,-73.6,7
1988-08-06,45.5,-73.6,19
1988-08-13,45.5,-73.6,17
1988-08-14,45.5,-73.6,4
1988-08-28,45.5,-73.6,1
1988-09-18,45.5,-73.6,1
1988-09-20,45.5,-73.6,1
1989-03-28,45.5,-73.6,2
1989-07-27,45.5,-73.6,3
1989-08-06,45.5,-73.6,1
1989-08-21,45.5,-73.6,3
1990-06-18,45.5,-73.6,14
1990-07-17,45.5,-73.6,6
1990-07-26,45.5,-73.6,2
1990-08-27,45.5,-73.6,4
1990-08-29,45.5,-73.6,2
1991-04-10,45.5,-73.6,1
1991-06-27,45.5,-73.6,6
1991-06-28,45.5,-73.6,1
1991-07-31,45.5,-73.6,1
1991-08-01,45.5,-73.6,1
1991-08-04,45.5,-73.6,1
1991-08-28,45.5,-73.6,1
1991-08-30,45.5,-73.6,33
1991-09-26,45.5,-73.6,1
1991-10-05,45.5,-73.6,1
1992-06-19,45.5,-73.6,12
1992-09-10,45.5,-73.6,8
1993-06-16,45.5,-73.6,2
1993-06-22,45.5,-73.6,1
1993-07-08,45.5,-73.6,1
1993-07-20,45.5,-73.6,2
1993-07-21,45.5,-73.6,2
1993-07-27,45.5,-73.6,12
1993-07-29,45.5,-73.6,27
1993-08-10,45.5,-73.6,2
1993-08-11,45.5,-73.6,4
1993-08-14,45.5,-73.6,5
1993-08-16,45.5,-73.6,5
1993-08-24,45.5,-73.6,4
1993-08-25,45.5,-73.6,1
1993-08-28,45.5,-73.6,1
1993-08-31,45.5,-73.6,33
1994-06-12,45.5,-73.6,4
1994-06-17,45.5,-73.6,6
1994-06-19,45.5,-73.6,2
1994-06-29,45.5,-73.6,5
1994-07-02,45.5,-73.6,27
1994-07-09,45.5,-73.6,24
1994-07-16,45.5,-73.6,2
1994-07-21,45.5,-73.6,119
1994-07-23,45.5,-73.6,1
1994-07-26,45.5,-73.6,7
1994-08-04,45.5,-73.6,10
1994-08-13,45.5,-73.6,1
