DAY,CENTERLAT,CENTERLON,FCOUNT
1987-05-31,45.6,-73.5,1
1987-06-08,45.6,-73.5,4
1987-06-16,45.6,-73.5,1
1987-07-10,45.6,-73.5,1
1987-07-11,45.6,-73.5,4
1987-07-14,45.6,-73.5,18
1987-07-18,45.6,-73.5,4
1987-07-24,45.6,-73.5,4
1987-07-26,45.6,-73.5,3
1987-08-22,45.6,-73.5,2
1988-05-31,45.6,-73.5,4
1988-06-23,45.6,-73.5,1
1988-06-25,45.6,-73.5,2
1988-07-30,45.6,-73.5,5
1988-08-03,45.6,-73.5,29
1988-08-05,45.6,-73.5,9
1988-08-06,45.6,-73.5,11
1988-08-13,45.6,-73.5,5
1988-08-14,45.6,-73.5,2
1988-08-28,45.6,-73.5,1
1988-09-18,45.6,-73.5,1
1989-07-04,45.6,-73.5,1
1989-07-07,45.6,-73.5,1
1989-07-11,45.6,-73.5,1
1989-07-30,45.6,-73.5,1
1989-08-21,45.6,-73.5,2
1989-09-09,45.6,-73.5,2
1990-06-18,45.6,-73.5,22
1990-06-24,45.6,-73.5,2
1990-07-17,45.6,-73.5,5
1990-07-26,45.6,-73.5,2
1990-08-27,45.6,-73.5,1
1990-08-29,45.6,-73.5,6
1991-06-27,45.6,-73.5,7
1991-06-28,45.6,-73.5,3
1991-08-01,45.6,-73.5,1
1991-08-04,45.6,-73.5,5
1991-08-28,45.6,-73.5,2
1991-08-30,45.6,-73.5,21
1991-09-26,45.6,-73.5,2
1992-06-19,45.6,-73.5,3
1992-08-04,45.6,-73.5,1
1992-08-11,45.6,-73.5,1
1992-09-10,45.6,-73.5,6
1993-06-16,45.6,-73.5,3
1993-07-08,45.6,-73.5,1
1993-07-27,45.6,-73.5,5
1993-07-29,45.6,-73.5,24
1993-08-02,45.6,-73.5,1
1993-08-10,45.6,-73.5,2
1993-08-11,45.6,-73.5,7
1993-08-12,45.6,-73.5,3
1993-08-14,45.6,-73.5,1
1993-08-16,45.6,-73.5,3
1993-08-24,45.6,-73.5,7
1993-08-25,45.6,-73.5,1
1993-08-31,45.6,-73.5,32
1993-09-10,45.6,-73.5,1
1994-05-31,45.6,-73.5,1
1994-06-12,45.6,-73.5,22
1994-06-14,45.6,-73.5,1
1994-06-17,45.6,-73.5,13
1994-06-19,45.6,-73.5,1
1994-06-22,45.6,-73.5,1
1994-06-28,45.6,-73.5,1
1994-06-29,45.6,-73.5,2
1994-07-02,45.6,-73.5,34
1994-07-09,45.6,-73.5,10
1994-07-16,45.6,-73.5,2
1994-07-19,45.6,-73.5,9
1994-07-21,45.6,-73.5,120
1994-07-22,45.6,-73.5,1
1994-07-25,45.6,-73.5,1
1994-07-26,45.6,-73.5,13
1994-08-02,45.6,-73.5,1
1994-08-04,45.6,-73.5,2
1994-08-28,45.6,-73.5,1
1995-05-29,45.6,-73.5,1
1995-06-18,45.6,-73.5,1
1995-06-30,45.6,-73.5,1
1995-07-06,45.6,-73.5,1
1996-04-21,45.6,-73.5,1
1996-05-18,45.6,-73.5,2
1996-05-19,45.6,-73.5,10
1996-05-20,45.6,-73.5,3
1996-06-04,45.6,-73.5,1
1996-07-16,45.6,-73.5,1
1996-07-25,45.6,-73.5,7
1996-08-08,45.6,-73.5,1
1997-05-01,45.6,-73.5,3
1997-06-25,45.6,-73.5,45
1997-07-03,45.6,-73.5,11
1997-07-11,45.6,-73.5,2
1997-07-28,45.6,-73.5,4
1997-08-16,45.6,-73.5,1
1997-09-30,45.6,-73.5,2
1998-05-20,45.6,-73.5,21
1998-05-31,45.6,-73.5,5
1998-06-03,45.6,-73.5,2
1998-06-04,45.6,-73.5,1
1998-06-24,45.6,-73.5,1
1998-06-29,45.6,-73.5,10
1998-07-09,45.6,-73.5,4
1998-07-10,45.6,-73.5,2
1998-07-16,45.6,-73.5,33
1998-07-17,45.6,-73.5,7
1998-07-23,45.6,-73.5,1
1998-08-10,45.6,-73.5,2
1998-08-11,45.6,-73.5,3
1998-08-24,45.6,-73.5,3
1998-08-25,45.6,-73.5,18
1998-09-04,45.6,-73.5,1
1998-09-21,45.6,-73.5,3
1999-05-05,45.6,-73.5,2
1999-06-03,45.6,-73.5,1
1999-06-07,45.6,-73.5,8
1999-06-28,45.6,-73.5,1
1999-07-02,45.6,-73.5,11
1999-07-05,45.6,-73.5,20
1999-07-07,45.6,-73.5,2
1999-07-18,45.6,-73.5,5
1999-07-23,45.6,-73.5,1
1999-08-17,45.6,-73.5,3
1999-09-21,45.6,-73.5,2
2000-04-21,45.6,-73.5,1
2000-05-07,45.6,-73.5,1
2000-05-09,45.6,-73.5,1
2000-05-10,45.6,-73.5,2
2000-05-24,45.6,-73.5,1
2000-06-30,45.6,-73.5,4
2000-07-18,45.6,-73.5,8
2000-07-22,45.6,-73.5,2
2000-08-02,45.6,-73.5,1
2000-08-16,45.6,-73.5,20
2001-04-12,45.6,-73.5,1
2001-04-13,45.6,-73.5,2
2001-05-18,45.6,-73.5,2
2001-05-28,45.6,-73.5,1
2001-05-29,45.6,-73.5,17
2001-06-03,45.6,-73.5,1
2001-06-16,45.6,-73.5,17
2001-06-27,45.6,-73.5,19
2001-06-30,45.6,-73.5,13
2001-07-01,45.6,-73.5,2
2001-07-04,45.6,-73.5,19
2001-07-09,45.6,-73.5,59
2001-07-10,45.6,-73.5,3
2001-07-11,45.6,-73.5,9
2001-07-17,45.6,-73.5,6
2001-08-10,45.6,-73.5,1
2001-08-20,45.6,-73.5,1
2001-08-21,45.6,-73.5,3
2002-03-01,45.6,-73.5,1
2002-04-18,45.6,-73.5,3
2002-05-31,45.6,-73.5,1
2002-06-23,45.6,-73.5,29
2002-07-04,45.6,-73.5,3
2002-07-05,45.6,-73.5,1
2002-07-18,45.6,-73.5,15
2002-07-29,45.6,-73.5,2
2002-08-02,45.6,-73.5,13
2002-08-14,45.6,-73.5,12
2002-09-03,45.6,-73.5,17
2002-09-23,45.6,-73.5,2
2003-04-15,45.6,-73.5,10
2003-06-29,45.6,-73.5,3
2003-07-08,45.6,-73.5,1
2003-07-21,45.6,-73.5,1
2003-08-04,45.6,-73.5,1
2003-08-06,45.6,-73.5,1
2003-09-28,45.6,-73.5,1
2003-11-13,45.6,-73.5,1
2004-05-15,45.6,-73.5,2
2004-05-18,45.6,-73.5,4
2004-06-30,45.6,-73.5,4
2004-07-01,45.6,-73.5,3
2004-07-17,45.6,-73.5,6
2004-07-18,45.6,-73.5,2
2004-07-31,45.6,-73.5,5
2004-08-10,45.6,-73.5,14
2004-08-11,45.6,-73.5,49
2004-08-29,45.6,-73.5,1
2004-10-02,45.6,-73.5,1
2005-05-29,45.6,-73.5,4
2005-06-15,45.6,-73.5,9
2005-06-22,45.6,-73.5,3
2005-06-25,45.6,-73.5,1
2005-06-29,45.6,-73.5,1
2005-07-01,45.6,-73.5,20
2005-07-05,45.6,-73.5,11
2005-07-11,45.6,-73.5,10
2005-07-19,45.6,-73.5,1
2005-07-22,45.6,-73.5,2
2005-08-02,45.6,-73.5,2
2005-08-10,45.6,-73.5,39
2005-09-08,45.6,-73.5,1
2005-09-20,45.6,-73.5,1
2005-09-29,45.6,-73.5,1
2005-10-07,45.6,-73.5,1
2005-11-10,45.6,-73.5,1
2006-05-31,45.6,-73.5,21
2006-06-01,45.6,-73.5,3
2006-06-20,45.6,-73.5,2
2006-06-29,45.6,-73.5,1
2006-06-30,45.6,-73.5,37
2006-07-04,45.6,-73.5,8
2006-07-11,45.6,-73.5,3
2006-07-15,45.6,-73.5,1
2006-07-18,45.6,-73.5,3
2006-07-21,45.6,-73.5,6
2006-07-25,45.6,-73.5,3
2006-08-01,45.6,-73.5,2
2006-08-02,45.6,-73.5,34
2006-08-10,45.6,-73.5,1
2006-09-09,45.6,-73.5,1
2006-12-15,45.6,-73.5,3
2007-05-25,45.6,-73.5,7
2007-06-09,45.6,-73.5,1
2007-06-28,45.6,-73.5,10
2007-07-02,45.6,-73.5,2
2007-07-28,45.6,-73.5,2
2007-08-03,45.6,-73.5,12
2007-08-04,45.6,-73.5,2
2007-08-06,45.6,-73.5,22
2007-08-16,45.6,-73.5,8
2007-08-23,45.6,-73.5,1
2007-08-29,45.6,-73.5,19
2008-06-01,45.6,-73.5,1
2008-06-02,45.6,-73.5,1
2008-06-10,45.6,-73.5,6
2008-06-17,45.6,-73.5,2
2008-06-26,45.6,-73.5,19
2008-06-29,45.6,-73.5,2
2008-06-30,45.6,-73.5,1
2008-07-18,45.6,-73.5,1
2008-07-22,45.6,-73.5,1
2008-07-28,45.6,-73.5,3
2008-07-31,45.6,-73.5,11
2008-08-02,45.6,-73.5,22
2008-08-08,45.6,-73.5,2
2008-08-10,45.6,-73.5,4
2008-08-11,45.6,-73.5,2
2008-08-18,45.6,-73.5,2
2009-06-15,45.6,-73.5,26
2009-06-25,45.6,-73.5,12
2009-07-11,45.6,-73.5,1
2009-07-12,45.6,-73.5,4
2009-07-13,45.6,-73.5,1
2009-07-27,45.6,-73.5,10
2009-07-29,45.6,-73.5,8
2009-08-04,45.6,-73.5,1
2009-08-18,45.6,-73.5,1
2010-04-07,45.6,-73.5,2
2010-05-06,45.6,-73.5,2
2010-06-28,45.6,-73.5,3
2010-07-09,45.6,-73.5,14
2010-07-13,45.6,-73.5,3
2010-07-17,45.6,-73.5,21
2010-07-18,45.6,-73.5,1
2010-08-04,45.6,-73.5,1
2010-08-16,45.6,-73.5,25
2010-09-08,45.6,-73.5,12
2010-11-20,45.6,-73.5,1
2010-11-23,45.6,-73.5,2
2011-05-26,45.6,-73.5,1
2011-06-08,45.6,-73.5,14
2011-06-18,45.6,-73.5,4
2011-06-29,45.6,-73.5,2
2011-07-03,45.6,-73.5,2
2011-07-04,45.6,-73.5,6
2011-07-18,45.6,-73.5,6
2011-07-22,45.6,-73.5,8
2011-07-26,45.6,-73.5,18
2011-08-01,45.6,-73.5,6
2011-08-10,45.6,-73.5,11
2011-08-21,45.6,-73.5,1
2011-09-04,45.6,-73.5,10
2011-09-13,45.6,-73.5,4
2011-10-14,45.6,-73.5,1
2011-10-20,45.6,-73.5,12
2012-05-26,45.6,-73.5,1
2012-05-29,45.6,-73.5,165
2012-06-08,45.6,-73.5,2
2012-07-04,45.6,-73.5,14
2012-07-17,45.6,-73.5,1
2012-07-23,45.6,-73.5,34
2012-07-24,45.6,-73.5,25
2012-08-02,45.6,-73.5,4
2012-08-11,45.6,-73.5,6
2012-09-08,45.6,-73.5,2
2012-09-14,45.6,-73.5,1
2012-09-15,45.6,-73.5,2
2013-05-23,45.6,-73.5,5
2013-06-02,45.6,-73.5,1
2013-06-24,45.6,-73.5,6
2013-07-10,45.6,-73.5,2
2013-07-11,45.6,-73.5,1
2013-07-17,45.6,-73.5,10
2013-07-19,45.6,-73.5,15
2013-08-08,45.6,-73.5,4
2013-08-13,45.6,-73.5,9
2013-08-14,45.6,-73.5,6
2013-08-30,45.6,-73.5,3
2013-09-02,45.6,-73.5,1
2014-05-22,45.6,-73.5,2
2014-06-03,45.6,-73.5,3
2014-07-23,45.6,-73.5,7
2014-07-31,45.6,-73.5,1
2014-08-02,45.6,-73.5,1
2014-08-05,45.6,-73.5,1
2014-09-05,45.6,-73.5,1
2014-10-07,45.6,-73.5,1
2015-05-09,45.6,-73.5,2
2015-05-12,45.6,-73.5,2
2015-05-19,45.6,-73.5,1
2015-06-11,45.6,-73.5,2
2015-07-20,45.6,-73.5,4
2015-07-21,45.6,-73.5,1
2015-07-27,45.6,-73.5,1
2015-07-28,45.6,-73.5,48
2015-08-19,45.6,-73.5,5
2015-09-08,45.6,-73.5,2
2015-09-13,45.6,-73.5,2
2016-03-01,45.6,-73.5,1
2016-05-27,45.6,-73.5,1
2016-06-21,45.6,-73.5,10
2016-06-28,45.6,-73.5,2
2016-07-06,45.6,-73.5,1
2016-07-09,45.6,-73.5,1
2016-07-15,45.6,-73.5,5
2016-07-18,45.6,-73.5,7
2016-07-22,45.6,-73.5,1
2016-07-23,45.6,-73.5,23
2016-09-11,45.6,-73.5,1
summary
count,334
totalTimeInSeconds,1.245
